id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel
1707788145821982762,1707788145821982762,https://x.com/TuridTorkil/status/1707788145821982762,2023-09-29T16:03:17+00:00,788426489641533440,788426489641533440,https://x.com/TuridTorkil,TuridTorkil,Turið Torkilsdóttir,Metal  |  Gaming  |  Virtual Photography  |  Plants || VP Community Mod @ACFirstCiv || #ACFirstCivVP / #ThorsdayVP / #FlintlockVP || Wyrd bið ful aræd,2016-10-18T17:08:18+00:00,870,523,25954,66457,9,4420,Deutschland,https://pbs.twimg.com/profile_images/1821827959482724352/UVZmCVNb_normal.jpg,https://pbs.twimg.com/profile_banners/788426489641533440/1724746192,,False,False,en,@KaiVirtualPhoto @CreedScholars @ac_landmarks @ACFirstCiv @UbisoftLatam @Ubisoft @UbisoftMTL @ArtistSociet @picashotapp Woah that's such a nice silhouette mate!! 🖤,1,0,2,0,0,1707779168631464030,1707779168631464030,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707787774688911418,1707787774688911418,https://x.com/Flerrox/status/1707787774688911418,2023-09-29T16:01:49+00:00,3672342257,3672342257,https://x.com/Flerrox,Flerrox,EzrA,,2015-09-16T07:14:12+00:00,201,581,3926,39027,0,24,,https://pbs.twimg.com/profile_images/1769389653562372096/aiTdbQZg_normal.jpg,https://pbs.twimg.com/profile_banners/3672342257/1710690395,,False,False,en,"@ValveCrusader @PC_Focus_ Except the last part I agree. Sony showed us that they can perfectly make a trashy Ubisoft game, that visually looks slightly better. Now they should drop that IP and make new actual good gaming IPs...",0,0,0,0,0,1707750452652101983,1707750452652101983,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707787440339976486,1707787440339976486,https://x.com/ubisoftza/status/1707787440339976486,2023-09-29T16:00:29+00:00,1614951295147806720,1614951295147806720,https://x.com/ubisoftza,ubisoftza,Ubisoft South Africa 🇿🇦,Welcome to the official Twitter account of Ubisoft South Africa,2023-01-16T11:42:56+00:00,413,52,518,165,0,403,,https://pbs.twimg.com/profile_images/1614951361665187841/cCnBIsOu_normal.jpg,https://pbs.twimg.com/profile_banners/1614951295147806720/1673869624,,False,False,en,"(2/2) Listen here 👉 https://t.co/DezfUrXntH

Full Original Soundtrack available October 6th",0,0,1,0,0,1707787437093605814,1707787437093605814,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr
1707787388833915070,1707787388833915070,https://x.com/UbisoftMusic/status/1707787388833915070,2023-09-29T16:00:17+00:00,543675145,543675145,https://x.com/UbisoftMusic,UbisoftMusic,Ubisoft Music,"Ubisoft's Official Music Destination 🎶
Youtube: https://t.co/HdH6q3V3Bs
Facebook: https://t.co/MY9rk7ijxM
Spotify: https://t.co/Dk96hTDLX7",2012-04-02T19:35:21+00:00,5174,805,1257,1534,45,338,"Montreal, CA",https://pbs.twimg.com/profile_images/1488554641461760000/Zw0501t__normal.jpg,https://pbs.twimg.com/profile_banners/543675145/1719418676,,False,False,en,"(2/2) Listen here 👉https://t.co/9oWRPQl75c
Full Original Soundtrack available October 6th.",1,2,4,0,0,1707787384270541143,1707787384270541143,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707787384845189167,1707787384845189167,https://x.com/Ubikh/status/1707787384845189167,2023-09-29T16:00:16+00:00,256413774,256413774,https://x.com/Ubikh,Ubikh,Yves Le Yaouanq,@Focus_entmt Chief Content Officer. Publishing & Acquisitions (Former @Ubisoft) /@DevCom_global & @GameCampFrance Advisory Board/Words my own,2011-02-23T08:19:09+00:00,5308,5090,5148,34662,17,1774,"Paris, France",https://pbs.twimg.com/profile_images/1350333318550736898/a47FKksJ_normal.jpg,https://pbs.twimg.com/profile_banners/256413774/1610780064,,False,False,en,"-Game related : Embracer situation (and it's not over), new actors like Saudi Arabia entering the industry, … 
 
And also, one generational thing : in one year, a lot of industry leaders retired. 
From Riot, to Sony to ""non retiring but in question"" Ubisoft, etc.",1,0,1,0,0,1707787380701135249,1707787380701135249,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707787151113629751,1707787151113629751,https://x.com/graftvhost/status/1707787151113629751,2023-09-29T15:59:20+00:00,1395630425347739652,1395630425347739652,https://x.com/graftvhost,graftvhost,graftvhost,non-decent human,2021-05-21T06:40:16+00:00,102,119,1652,9712,0,103,,https://pbs.twimg.com/profile_images/1787572176901885952/fIBvlVHd_normal.jpg,https://pbs.twimg.com/profile_banners/1395630425347739652/1720150929,,False,False,en,"@xFleXy_ Ubisoft never figured out gunplay. Division 2 is the closest they ever got but thats a TPS ""make numbers go up"" shooter. XDefiant just didnt feel good to play imo, and I was on mnk. Probably worse on controller.

Even in the state MWII is in right now, it still feels fun to play.",0,0,0,0,0,1707709174031733238,1707709174031733238,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707786948327215176,1707786948327215176,https://x.com/UbisoftSupport/status/1707786948327215176,2023-09-29T15:58:32+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714622,125,586447,5222,942,7892,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,"@__KKristof Hey! Due to a high volume of contacts, our response times are currently a little slower than we would like. I can assure you that your case is in the correct location and that someone will get back to you ASAP. We apologize for the inconvenience and thank you for your patience.",0,0,0,0,0,1707502165604839788,1707502165604839788,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>",http://www.salesforce.com,Salesforce - Social Studio
1707786738331013463,1707786738331013463,https://x.com/Lambda_Coder/status/1707786738331013463,2023-09-29T15:57:42+00:00,568590830,568590830,https://x.com/Lambda_Coder,Lambda_Coder,Jeremie Pelletier,"Building a programming language for living software. High-performance, high-productivity, next-gen simulations to be evolving as they're networked and running.",2012-05-01T22:31:35+00:00,1127,1350,10606,87984,14,563,"Quebec City, Quebec, Canada",https://pbs.twimg.com/profile_images/1774614316848750592/N3WEXqrx_normal.jpg,https://pbs.twimg.com/profile_banners/568590830/1655050087,,False,True,en,"@lemire @paulg I was going for Quebec City :)

A quick google search said Montreal is the first, and given how many studios are here; Ubisoft, Beenox, Frima, Gearbox, and countless indies including Sabotage.

Maybe you're right! I do like to praise Quebec. Everyone visiting says its beautiful.",0,0,0,0,0,1707772706169536763,1707772706169536763,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707786266354307533,1707786266354307533,https://x.com/JohnnyxBagels/status/1707786266354307533,2023-09-29T15:55:49+00:00,34815486,34815486,https://x.com/JohnnyxBagels,JohnnyxBagels,ᴊᴏʜɴɴʏ •ᴠᴘ• ʙᴀɢᴇʟꜱ,Lover of gaming & virtual photography 📸 🎮. Film nerd & blooper addict. I also still need to put away my laundry. “Greatness from small beginnings.”,2009-04-24T02:20:11+00:00,1207,836,12013,266162,14,1082,Earth,https://pbs.twimg.com/profile_images/1811429034489790464/viznT_Ty_normal.jpg,https://pbs.twimg.com/profile_banners/34815486/1720713939,,False,False,en,@wistfulembrace @ThePhotoMode @Naughty_Dog @Ubisoft @RockstarGames @PlayStationEU You’re welcome! Can’t wait to listen in 😊,0,0,0,0,0,1705554043584561491,1705554043584561491,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707784911979946030,1707784911979946030,https://x.com/ThoeliusFinland/status/1707784911979946030,2023-09-29T15:50:26+00:00,1500448303267389441,1500448303267389441,https://x.com/ThoeliusFinland,ThoeliusFinland,Thor Wilhelms,Tykkään videopeleistä / I like video games,2022-03-06T12:30:26+00:00,91,207,163,4584,0,15,,https://pbs.twimg.com/profile_images/1629921401195884544/gwLGa_Dz_normal.jpg,https://pbs.twimg.com/profile_banners/1500448303267389441/1717872731,,False,False,en,@Mishmashsash @RaymanForSmash It's a Far Cry show featuring characters from other Ubisoft franchises.,0,0,0,0,0,1669122899645440000,1669122899645440000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707784715464532168,1707784715464532168,https://x.com/RllyKoolDood/status/1707784715464532168,2023-09-29T15:49:39+00:00,1278634649820913665,1278634649820913665,https://x.com/RllyKoolDood,RllyKoolDood,Eto,"Twitch - etouwu // I’m 23, Always Tired As well. Let’s be friends !",2020-07-02T10:20:42+00:00,68,207,8,17,0,0,,https://pbs.twimg.com/profile_images/1794526288419434496/JUyEviCc_normal.jpg,https://pbs.twimg.com/profile_banners/1278634649820913665/1716683393,,False,False,en,"@Ubisoft please make assassin’s Creed
Liberation",0,0,1,0,0,1707784715464532168,1707784715464532168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707783582134268214,1707783582134268214,https://x.com/KABNews_/status/1707783582134268214,2023-09-29T15:45:09+00:00,1540154224994123776,1540154224994123776,https://x.com/KABNews_,KABNews_,KAB News,For the accuracy of the news. Get to know it first and authentic.,2022-06-24T02:06:10+00:00,55,33,5243,751,0,1211,"Kampala, Uganda",https://pbs.twimg.com/profile_images/1540362804447875074/dS5IkZQx_normal.jpg,https://pbs.twimg.com/profile_banners/1540154224994123776/1663616043,,False,False,en,"Ubisoft quietly laid off six employees to ""focus on communications""
https://t.co/x8clpNDvbj
#KABNews",0,0,0,0,0,1707783582134268214,1707783582134268214,"<a href=""https://kab.news"" rel=""nofollow"">KAB News</a>",https://kab.news,KAB News
1707783433097785586,1707783433097785586,https://x.com/notAlaba/status/1707783433097785586,2023-09-29T15:44:34+00:00,1209588264807665677,1209588264807665677,https://x.com/notAlaba,notAlaba,🇩🇰,@TottnumHotspur,2019-12-24T21:35:01+00:00,174,929,1296,79002,1,154,,https://pbs.twimg.com/profile_images/1850325035728179200/0tbBVloW_normal.jpg,https://pbs.twimg.com/profile_banners/1209588264807665677/1621652110,,False,False,en,@WhosVanfl @KantorakettiR6 @Ubisoft you absolutely do lmfao,0,0,1,0,0,1707778456623173726,1707778456623173726,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707783128033505663,1707783128033505663,https://x.com/UVioletra/status/1707783128033505663,2023-09-29T15:43:21+00:00,1293322341481623553,1293322341481623553,https://x.com/UVioletra,UVioletra,ᴜʟᴛʀᴀ ᴠɪᴏʟᴇᴛʀᴀ 🩷🤍🧡,𝚅𝚒𝚛𝚝𝚞𝚊𝚕𝙿𝚑𝚘𝚝𝚘𝚐𝚛𝚊𝚙𝚑𝚎𝚛 | 𝙿𝚂𝟻 |𝚇𝚋𝚘𝚡| 𝙿𝙲- ɪɴᴛᴇʀᴠɪᴇᴡᴇʀ @ThePhotoMode🎙️| @NVIDIAGFN 𝚊𝚖𝚋𝚊𝚜𝚜𝚊𝚍𝚘𝚛 | ᴜʙɪꜱᴏꜰᴛ ᴄʀᴇᴀᴛᴏʀ ᴘᴀʀᴛɴᴇʀ🏳️‍🌈♊,2020-08-11T23:04:24+00:00,9866,2697,59911,75665,60,12237,,https://pbs.twimg.com/profile_images/1834752034609803264/X3KTckED_normal.jpg,https://pbs.twimg.com/profile_banners/1293322341481623553/1721402746,,False,False,en,@NoviKaiba23 @Ubisoft @UbisoftMTL @GamerGram_GG @Landofvp @Xbox @raphaellacoste Sooo gorgeous 😍😍😍,1,0,1,0,0,1707462553444430304,1707462553444430304,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707783080025686337,1707783080025686337,https://x.com/omgwhatidonteve/status/1707783080025686337,2023-09-29T15:43:10+00:00,314336321,314336321,https://x.com/omgwhatidonteve,omgwhatidonteve,Omgitsbees,"He/Him | Video Games | Table Top: Warhammer, Battletech, Star Wars Legion / X-Wing | Japanese Spitz, Millie | Electric Guitar | Twitch Affiliate",2011-06-10T02:49:54+00:00,311,173,22936,104611,0,1146,"Seattle, WA",https://pbs.twimg.com/profile_images/1633342336876023808/Lg8Je2TZ_normal.jpg,https://pbs.twimg.com/profile_banners/314336321/1636954382,,False,False,en,"@moms_den @Ubisoft thank you for the heads up on this, I did not realize it releases next weekend.",0,0,1,0,0,1707699086776816099,1707699086776816099,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707782761035997373,1707782761035997373,https://x.com/ErenGameztv/status/1707782761035997373,2023-09-29T15:41:53+00:00,1366273827483906048,1366273827483906048,https://x.com/ErenGameztv,ErenGameztv,ErenPlayz,"No sacrifice, No Victory",2021-03-01T06:27:28+00:00,112,270,3380,3094,0,796,Wall Maria/ Shinganshia ,https://pbs.twimg.com/profile_images/1710779350474268672/gWdiC6vE_normal.jpg,https://pbs.twimg.com/profile_banners/1366273827483906048/1702365415,,False,False,en,"@raratoman Damn, Activision was So scared of Xdefient, they paid Ubisoft to make their game slow. Lmao 🤣",0,0,1,0,0,1707544617858498897,1707544617858498897,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707782580576145765,1707782580576145765,https://x.com/Hallinskidi_Art/status/1707782580576145765,2023-09-29T15:41:10+00:00,1632113398098870277,1632113398098870277,https://x.com/Hallinskidi_Art,Hallinskidi_Art,By Hallinskidi ⚔️,|| NFT Artist & Autistic ✍️🧠 || Nothing is created without going through the brain… || Artworks made by my feelings 👀 ||,2023-03-04T20:19:03+00:00,5018,3597,5602,9472,14,844,France,https://pbs.twimg.com/profile_images/1829142842859532288/w80SviTL_normal.jpg,https://pbs.twimg.com/profile_banners/1632113398098870277/1708417659,,False,True,en,"@Salimar8686 @artmediamixx @saucebook So good, you'd think it was the Ubisoft logo 😁💚 !!!",0,0,1,0,0,1707770357434769778,1707770357434769778,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707782550544871596,1707782550544871596,https://x.com/PuffyDeathGod/status/1707782550544871596,2023-09-29T15:41:03+00:00,712481838124638209,712481838124638209,https://x.com/PuffyDeathGod,PuffyDeathGod,Puffy,multifandom bimbo creator | 25 | 💖 @arkanedeity,2016-03-23T03:31:22+00:00,609,121,38023,297180,30,1220,she/her ,https://pbs.twimg.com/profile_images/1839523128386756608/fnDeb4rW_normal.jpg,https://pbs.twimg.com/profile_banners/712481838124638209/1727411464,,False,False,en,"i dont even think people realize if xdefiant and assassins creed mirage are good then we have a ubisoft resurgence on our hands lmaoo 

3 good games in one year for ubisoft is honestly a legendary way to come back",1,0,0,0,0,1707782550544871596,1707782550544871596,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707781066935726196,1707781066935726196,https://x.com/Alwayslawlzing/status/1707781066935726196,2023-09-29T15:35:10+00:00,787752164420562945,787752164420562945,https://x.com/Alwayslawlzing,Alwayslawlzing,Asha,"(She/her) 🇮🇳🇨🇮
BLM ✊🏽
Ubisoft Creator Program & Throne Partner
https://t.co/lvYT5SZdsy 
Business: lawlzingstreams@gmail.com",2016-10-16T20:28:46+00:00,454,466,9394,12425,5,2707,,https://pbs.twimg.com/profile_images/1298297937001238529/zNbjj5bS_normal.jpg,https://pbs.twimg.com/profile_banners/787752164420562945/1643110826,,False,False,en,@ItsVawnie @Ubisoft Eeeep I can't wait!!,1,0,1,0,0,1707499964438356263,1707499964438356263,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707780493360484845,1707780493360484845,https://x.com/WhosVanfl/status/1707780493360484845,2023-09-29T15:32:53+00:00,1582060061588848640,1582060061588848640,https://x.com/WhosVanfl,WhosVanfl,Vanfl,"24

content creator 

taken by @itsjustbumble  12/6/23",2022-10-17T17:24:53+00:00,122,427,1210,2661,0,48,Ya mother,https://pbs.twimg.com/profile_images/1674787597821022208/snCwjggv_normal.jpg,https://pbs.twimg.com/profile_banners/1582060061588848640/1681340941,,False,False,en,"@KantorakettiR6 @ubisoft care to explain this BS you have left in the game since launch but want to ""fix"" everything else. cant say servers because i dont see cod or cs players dying to this shiz",1,0,0,0,0,1707778456623173726,1707778456623173726,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707780447579594988,1707780447579594988,https://x.com/banditloaf/status/1707780447579594988,2023-09-29T15:32:42+00:00,18309656,18309656,https://x.com/banditloaf,banditloaf,Ben “LOAF” Lesnick (important),"A REALLY NEAT BIO FOLLOWS, PRESS ""NO"" IF YOU DONT WANT TO SEE IT !!!111 (he/him)",2008-12-22T16:13:23+00:00,10225,704,50103,25041,149,12675,"Rockville, Maryland",https://pbs.twimg.com/profile_images/1742269875760902144/adukDE0s_normal.jpg,https://pbs.twimg.com/profile_banners/18309656/1712766019,,False,False,en,"Look at the logos on that French Wing Commander ad: built by Origin, licensed for sale in Europe by Mindscape and distributed en France by Ubisoft! The early 90s were crazy.",2,4,15,0,0,1707780447579594988,1707780447579594988,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707730223368655136,1707730223368655136,https://x.com/AllmightoFranky/status/1707730223368655136,2023-09-29T12:13:08+00:00,1600093645033672705,1600093645033672705,https://x.com/AllmightoFranky,AllmightoFranky,All Mighto Franky,La cavalerie est là!!!!,2022-12-06T11:44:31+00:00,475,108,15303,17060,2,5065,,https://pbs.twimg.com/profile_images/1600203895267000333/AxwI-LLy_normal.jpg,https://pbs.twimg.com/profile_banners/1600093645033672705/1670353314,,False,False,fr,"Publicité dans les mags JV des #80s #90s,ici des pubs glanées dans un #Joystick;double-page #OCEAN;#WingCommander et #B17FlyingFortress!! #retro #retrogaming #oldschool #culturepub https://t.co/Wuyjhbgj37",1,4,10,1,1,1707730223368655136,1707730223368655136,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707779920884048195,1707779920884048195,https://x.com/UnivNintendo/status/1707779920884048195,2023-09-29T15:30:36+00:00,46028471,46028471,https://x.com/UnivNintendo,UnivNintendo,Universo Nintendo,Todas as novidades Nintendo para o Brasil 🇧🇷 24/7 🎮 | 📩 Contact us tweeting to @necrolipe or sending an mail to press@universonintendo.com,2009-06-10T03:39:50+00:00,23979,100,46073,259,212,15881,Brazil,https://pbs.twimg.com/profile_images/1649641885890166791/ggaEC0Z2_normal.jpg,https://pbs.twimg.com/profile_banners/46028471/1706417872,,False,True,en,"BGS 2023 – Ubisoft confirma lineup com Prince of Persia, Just Dance 2024 e mais

#BGS2023 #Eventos #NintendoSwitch #Ubisoft

https://t.co/DCAJkuOoZs",0,2,13,0,0,1707779920884048195,1707779920884048195,"<a href=""https://universonintendo.com/"" rel=""nofollow"">UniversoNintendo.com</a>",https://universonintendo.com/,UniversoNintendo.com
1707779816412401677,1707779816412401677,https://x.com/UbisoftSupport/status/1707779816412401677,2023-09-29T15:30:11+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714622,125,586447,5222,942,7892,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,@enno_1337_ Hey there! I'm sorry to hear you are experiencing crashes in game. Could you please let us know what platform you are playing on and if you are receiving any error messages?,1,0,0,0,0,1707769381793464414,1707769381793464414,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>",http://www.salesforce.com,Salesforce - Social Studio
1707779619209048482,1707779619209048482,https://x.com/ohdeerdiner_/status/1707779619209048482,2023-09-29T15:29:24+00:00,557074806,557074806,https://x.com/ohdeerdiner_,ohdeerdiner_,mr denmark,"30, he/him, bi
PSN/nintendo ID: oroborus2
Xbox: Oroborus2
PC: msg me for info

#LetsGoAvs #GoCapsGo",2012-04-18T16:04:16+00:00,481,1365,52536,331695,8,2457,"Denver, Colorado",https://pbs.twimg.com/profile_images/1782263440985231360/PiaSkEKO_normal.jpg,https://pbs.twimg.com/profile_banners/557074806/1709778621,,False,False,en,"@TheAgentOfDoom @_walrice_ oh i believe you (i don't eat hummus so ill  take your word for it)

i was more making a truly a n c i e n t joke regarding wally's ""ubisoft drug-trip"" comment lol",0,0,0,0,0,1707758759278457189,1707758759278457189,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707778296748834895,1707778296748834895,https://x.com/UbisoftSupport/status/1707778296748834895,2023-09-29T15:24:09+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714622,125,586447,5222,942,7892,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,"@Its_420__ Motorfest level should be visible in the main menu, next to your available Bucks and Credits.",0,0,0,0,0,1706985612006367428,1706985612006367428,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>",http://www.salesforce.com,Salesforce - Social Studio
1707777860805476761,1707777860805476761,https://x.com/TheRAFITI69/status/1707777860805476761,2023-09-29T15:22:25+00:00,1215961442,1215961442,https://x.com/TheRAFITI69,TheRAFITI69,Rafiti,Subo vídeos a Youtube de Assassin's Creed. Actor 🎭 - Business Contact: therafiti69@gmail.com,2013-02-24T16:38:59+00:00,19040,224,37691,33805,26,5206,Valhalla,https://pbs.twimg.com/profile_images/1825203527683059712/DRTvdnHU_normal.jpg,,,False,False,en,@BPRGamingYT @Ubisoft_UK @SilviviviaG Let's go ma friend!!! 🔥,0,0,6,0,0,1707767950684365290,1707767950684365290,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707777795781185559,1707777795781185559,https://x.com/JazeenaPlays/status/1707777795781185559,2023-09-29T15:22:10+00:00,1256023502697705475,1256023502697705475,https://x.com/JazeenaPlays,JazeenaPlays,Jazeena,Presenter and streamer. BAFTA Juror. People & Ops Manager @surgentstudios. ✨ thoughts are my own. Let's connect at jazeenaplays@gmail.com.,2020-05-01T00:51:59+00:00,2706,1358,27776,32281,14,1485,"London, England",https://pbs.twimg.com/profile_images/1715763406379053056/uaNJnBlk_normal.jpg,https://pbs.twimg.com/profile_banners/1256023502697705475/1697904807,,False,False,en,@LilPiglet__1 @Ubisoft_UK @Ubisoft What a big W! Super deserved!,1,0,1,0,0,1707751092115640666,1707751092115640666,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707775604802596948,1707775604802596948,https://x.com/wistfulembrace/status/1707775604802596948,2023-09-29T15:13:27+00:00,1158815583124652032,1158815583124652032,https://x.com/wistfulembrace,wistfulembrace,𝗘𝘃𝗲𝘆,Capturing the beauty and wonder of video games,2019-08-06T19:02:19+00:00,15890,973,30405,99953,89,2333,,https://pbs.twimg.com/profile_images/1780086269478924288/bhOtsk9i_normal.jpg,https://pbs.twimg.com/profile_banners/1158815583124652032/1719526712,,False,False,en,@Sarokeye @ThePhotoMode @Naughty_Dog @Ubisoft @RockstarGames @PlayStationEU Hahaha thank you Sara!! Can’t wait to talk about this 🖤🖤,0,0,0,0,0,1705554043584561491,1705554043584561491,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707775588633583966,1707775588633583966,https://x.com/IronJoy_/status/1707775588633583966,2023-09-29T15:13:23+00:00,435958920,435958920,https://x.com/IronJoy_,IronJoy_,Yusuf Cassius Maximus 🍂,"Writer|Egyptian|Mythology & History Geek|Cule Barça.
Virtual Photographer. I can tell a story & back it with pics. Find me in Picashot or use #IronJoy_",2011-12-13T16:42:58+00:00,691,543,14604,38948,18,2846,Egypt,https://pbs.twimg.com/profile_images/1780619828983652354/x3DuuCTm_normal.jpg,https://pbs.twimg.com/profile_banners/435958920/1700232733,,False,False,en,"@iF4ngs @Ubisoft @CreedScholars @ac_landmarks @vpcontext @vpgamers_ @ThePhotoMode @FutureVPSupport It took me till early this April till I played Valhalla.
It's good to have the games ready with DLCs and fixes. But what will ruin them is announcement of new game.
While I hardly recommend Valhalla, I do wholeheartedly recommend Odyssey, better game than I hate to admit really.",1,0,1,0,0,1707741395874684975,1707741395874684975,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707775536884249082,1707775536884249082,https://x.com/kvbrd_YT/status/1707775536884249082,2023-09-29T15:13:11+00:00,1383969746131898370,1383969746131898370,https://x.com/kvbrd_YT,kvbrd_YT,𝙆𝙀𝙑𝘉𝘖𝘈𝘙𝘋,https://t.co/nhJYCmdlrR,2021-04-19T02:24:42+00:00,79,52,11028,288,1,1335,Hell,https://pbs.twimg.com/profile_images/1802875357193719808/_diBJc-i_normal.jpg,https://pbs.twimg.com/profile_banners/1383969746131898370/1718674492,,False,False,en,@ValveCrusader @PC_Focus_ the Horizon games are legit mediocre Ubisoft open world clones 🤣,1,0,2,0,0,1707750452652101983,1707750452652101983,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707775462506700836,1707775462506700836,https://x.com/UbisoftSupport/status/1707775462506700836,2023-09-29T15:12:53+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714622,125,586447,5222,942,7892,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,"@mib94vp Hi @mib94vp Please submit a report via our Help website ➡ https://t.co/Ll3iKkroBI
Please make sure you attach evidence of the accusation such as videos, screenshots or any other information that identifies the player and highlights violations of the Code of Conduct.",1,0,2,0,0,1707757130067984418,1707757130067984418,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>",http://www.salesforce.com,Salesforce - Social Studio
